feature,importance
medium_Colored ink and metallic paint on paper,7.789822051814123e-08
"medium_Armchair: Steel, polyurethane foam and felt. Foot Stool: Polyurethane foam, leather and felt",7.784207744729591e-08
medium_Palladium and cyanotype print,7.778671331413187e-08
"medium_Two vitrines each with six Folkways record sleeves, Plexiglas cover, wooden base painted white",7.773422748729901e-08
"medium_Polyester resin, chrome-plated steel, and cast iron",7.770869927989392e-08
medium_Color stencil,7.769910918085283e-08
"medium_Watercolor and gelatin silver prints on paper, glued to album page",7.760506230193225e-08
medium_CD-ROM,7.755850711743408e-08
medium_Synthetic polymer paint and gouache on paper mounted on shaped canvas,7.755604689285909e-08
medium_Bound book,7.753064325497366e-08
"medium_Spray paint, ink, pencil, and fat on paper",7.747838733397473e-08
"medium_Oil on canvas, nine panels",7.737481953183724e-08
medium_Screenprint with varnish,7.73455539868988e-08
"medium_Etching, aquatint, and soft ground etching, printed in black",7.72819291621928e-08
"medium_Wood, metal, tin frogs, Ping-Pong balls, cut-and-pasted paper, lightbulbs, electric motor, and ink on paper (CONFIRM)",7.727371583249108e-08
medium_Pencil on folded paper,7.720375218639904e-08
"medium_Cover with letterpress and typed text mounted on front, and watercolor illustration and typed text on back; 2 potato cut illustrations and 2 text pages with collage additions; watercolor manuscript, letterpress, and typed text; all illustrations and text mounted or tipped in",7.713689797397903e-08
"medium_Lithograph with lithographed manuscript text from an illustrated book with twenty-seven lithographs (fifteen with lithographed manuscript text), seven rubber-stamped texts, five lithographed manuscript texts, and collaged cover",7.71340177756949e-08
medium_2 blocks and 5 color separations for the woodcut,7.710885424366208e-08
medium_Cut-and-pasted color-coated paper on coated paper on board,7.706648131359817e-08
"medium_Wood engravings, printed in black",7.702020559086483e-08
medium_Carbon pencil on paper,7.695868967546086e-08
medium_Gelatin silver print with felt-tip pen and ballpoint pen,7.69503338255049e-08
medium_Cast porcelain,7.676088707615462e-08
"medium_Engraving and etching
",7.670110394776623e-08
"medium_Amplifier, half stack, aluminum, motor, paper, iron powder, magnet",7.666852156280462e-08
"medium_Mailed letterpress card with cut-and-pasted printed paper, and ink, pencil, and stamped ink additions",7.662250413639189e-08
"medium_Line block, printed in black",7.657000677169859e-08
medium_Acrylic and cardboard,7.654414138133263e-08
medium_Letterpress on paper placemat,7.654042668803731e-08
"medium_Etching and lift ground aquatint, printed in black",7.64844636025987e-08
"medium_Ink, wash, and iron oxide on paper",7.644848966690374e-08
"medium_Vinyl-covered attaché case, containing mechanical parts from ten music boxes",7.639853417685427e-08
"medium_Gelatin silver print, printed 1977-78",7.639820978514188e-08
medium_Laser-cut acrylic,7.637042756001122e-08
"medium_Watercolor, metallic paint, and pencil on paper",7.636937086596947e-08
medium_One from a portfolio of ten pochoirs,7.635270222287934e-08
medium_Multiple of gauze cotton cloth from a boxed set of eight editions and multiples in various mediums,7.635147973581441e-08
medium_Cut-and-painted paper on colored paper,7.635046710555041e-08
medium_Cover with linoleum cut illustration with watercolor additions on front,7.632867875877642e-08
"medium_Envelope with pasted gelatin silver print, containing eight letterpress and offset cards",7.632298170935e-08
medium_Pencil and acrylic on paper,7.627134415396792e-08
medium_Auto lithograph in six colors,7.62579432698811e-08
medium_Graphite and Prismacolor crayon on tracing paper,7.624319488208936e-08
medium_Illustrated book with 6 soft ground etchings and 6 lift ground aquatints,7.623227010899332e-08
medium_Wood and casein,7.620456838468603e-08
"medium_Props, furniture, linoleum, Vacuform, cinder blocks, wood paneling, sound recording, video game with purpose-built cabinet, television, standard-definition video (color, sound; 24:10 min.), seven pencil drawings on paper, and ephemera",7.619502663286885e-08
medium_Bass wood and particle board,7.618498566314736e-08
medium_Illustrated book with eight lithographs and supplemental suite of eight lithographs,7.616726524190772e-08
medium_Gelatin silver print adhered to album page,7.61556879354583e-08
"medium_7"" vinyl record",7.603821969252883e-08
"medium_Etching and drypoint with roulette, printed in black",7.594411153448389e-08
medium_Brush and ink on paper on wood,7.594179929814233e-08
medium_Illustrated book with fifteen etching and aquatints,7.588820484415698e-08
"medium_Screenprint on New York City subway map from an illustrated book with thirty screenprints bound in a lead, wood, and flexible plastic cover",7.585345505017844e-08
"medium_Silk with appliqué of silk satin, shantung, and velvet, lined",7.580005329906686e-08
"medium_L. B. AET. 30, STILL LIFE: 2 wood engravings, printed in black. EX-LIBRIS FOR D. & B. SCHIFF: Wood engraving, printed in color",7.570150097634323e-08
medium_Oil on rubberized cloth,7.567375135148612e-08
"medium_Plastic, painted wood and other materials",7.549880879518725e-08
medium_Lithograph with oil crayon and pencil additions,7.543684816064022e-08
medium_Colored pencil on photocopy,7.535767106786939e-08
"medium_Watercolor, gouache, crayon, and pencil on paper",7.531099083710412e-08
medium_Enameled aluminum,7.529957685301802e-08
medium_Offset lithograph on wallpaper,7.528388246031988e-08
medium_One from a portfolio of nine etchings,7.524950965628896e-08
medium_Charcoal and watercolor on paper,7.52420353208202e-08
medium_Engraving and drypoint on brass-faced zinc plate,7.52412104793218e-08
"medium_Carbon, pencil, and colored pencil on wall",7.52211774580411e-08
medium_One from a series of ten woodcuts,7.522114030838355e-08
medium_Portfolio of sixteen etching and drypoints,7.518118259151474e-08
medium_1 aquatint; catalogue with 5 unmarked aquatint and etching fragments,7.516661056331053e-08
"medium_Photostat on three wooden panels, with felt-tip pen and crayon additions and metal hook",7.505168379078298e-08
"medium_Twelve chromogenic color prints, Plexiglas, tape recorder, and sound (17:12 min.)",7.502103670451042e-08
"medium_Wool, silk, and cotton",7.501414478243281e-08
medium_Licorice,7.501219555388525e-08
"medium_Multimedia installation with six standard-definition videos, props, stages, and fourteen photographs",7.497872423861738e-08
"medium_Illustrated book with ten etchings with aquatint, collage, and/or chine collé; and lithographed ""false"" title page, printed in black, by Marcel Duchamp",7.493106155099609e-08
"medium_Cut-and-pasted paper and printed paper, watercolor, stamped ink, pencil, paint, typewriting, and glassine envelopes with wax on three sheets of paper with embossing",7.486679356688487e-08
medium_Salted paper print (photogram),7.484796550674789e-08
medium_Artist's book and photograph with oil additions,7.483415219242499e-08
"medium_One from a portfolio of thirteen lithographs (including cover, colophon, and title page)",7.477994587153386e-08
medium_Letterpress and lithography,7.474246377169068e-08
"medium_Drypoint, engraving, and black monotype",7.464793653765843e-08
"medium_Etching, engraving and aquatint",7.464625620101773e-08
medium_Heat-bonded plastic,7.459743505805452e-08
"medium_Cut-and-pasted printed, painted, and colored papers with pencil and gouache on paper on canvas",7.455531495523711e-08
medium_Collotype from an illustrated book with twelve collotypes and three lineblocks (ten with watercolor additions),7.455222297073899e-08
"medium_Installation of paper, ink, graph paper, plexiglass stands, wood boxes, buttons, wire, paper clips, paper napkins, pressure-sensitive stickers, toothpicks, sugar, synthetic polymer sheet, ribbon, gum wrappers, cigarettes, pens, coffee cup and saucer, sugar packets, chewing gum, and velvet on table",7.454897234466792e-08
medium_Woodcut monotype,7.452713860837856e-08
medium_Various empty containers and packaging,7.448447274233868e-08
"medium_Lithograph, screenprint and line block from a series of six line blocks (four with lithograph and screenprint, one with lithograph)",7.441256858379417e-08
"medium_Screenprint from a portfolio of seven screenprints, two lithographs, and one offset lithograph with objects in various media",7.433474977230077e-08
"medium_Gelatin silver print
.x1 printed by Nancy Anello 1985
.x2 printed by Oren Slor 1993
.x3 printed by Oren Slor 1994
.x4 copy print",7.423458571544748e-08
"medium_Pressure-sensitive tape, gelatin silver print, felt-tip pen, and pencil on paperboard
",7.419635591719699e-08
medium_Cut-and-pasted gelatin silver print and ink on paper,7.415906350233244e-08
medium_Door with metal blades,7.41585094738399e-08
"medium_Illustrated book with 26 offset lithographs, printed in color",7.414816027983431e-08
medium_One from a portfolio of eight offset lithographs,7.413223042132731e-08
medium_Three silver gelatin prints (triptych),7.407786932530605e-08
"medium_Oil, silver leaf, lead wire, and magnifying lens on glass (cracked), mounted between panes of glass in a standing metal frame, 20 1/8 x 16 1/4 x 1 1/2"" (51 x 41.2 x 3.7 cm), on painted wood base, 1 7/8 x 17 7/8 x 4 1/2"" (4.8 x 45.3 x 11.4 cm)",7.406932002460542e-08
"medium_Ink, self-adhesive plastic film, and artist’s tape on transparent paper",7.405985764313786e-08
"medium_Maguey leaves, cotton, glue mixture, jute, and aluminum conch shell",7.404806328755002e-08
medium_pencil colored pencil paper,7.404039787739773e-08
"medium_Formed plastic with flocking, containing wax egg",7.39926182602322e-08
medium_Embossed acrylic with presstype,7.397094554879583e-08
medium_107 copies of double-sided offset,7.392243348255155e-08
"medium_Customized Wurlitzer walnut jukebox, vinyl lettering",7.391437111741813e-08
medium_Illustrated book with ten woodcuts and a supplementary suite of seven woodcuts,7.389742087389352e-08
medium_Photogravures from gum print,7.387339320584162e-08
"medium_Artist's book, offset printed, with text and ten prints loose in book",7.386306139310753e-08
"medium_Envelope, two photocopies, and 15 photographs",7.385651653383385e-08
"medium_Artist's book of 30 pages of cut-and-pasted colored and printed papers with a cover of printed candy wrappers and acrylic, housed in a yellow acrylic box",7.382248420569824e-08
"medium_10 linoleum cuts and stencils (including title page), printed in color",7.381997849735713e-08
medium_Engraving from a portfolio with nine etchings (four with aquatint and engraving and one with drypoint) and one engraving,7.380225976426514e-08
"medium_Periodical with three woodcuts; cover by Ines Wetzel, additional prints by Karl Schmidt-Rottluff and Georg Tappert",7.377633480556137e-08
"medium_Lithograph from an illustrated book with nine screenprints (one with lithograph), eight lithographs, and stainless steel cover with digital clock",7.371930477556369e-08
medium_Screenprint on printed covers,7.360150117930498e-08
"medium_Artist's book, letterpress printed, with numerous illustrations and ornaments in the text with a corrigenda slip with corrections laid in",7.359313384628868e-08
medium_Screenprint and one duplicate copy,7.35531217990626e-08
medium_Platinum print (double-coated),7.354249203409406e-08
